age,job,marital,education,default,balance,housing,loan,contact,campaign,pdays,previous,poutcome,y
28,1,1,1,0,83,1,0,0,1,-1,0,0,0
51,0,1,1,0,-192,0,0,0,3,-1,0,0,0
28,10,2,1,0,16,0,0,0,4,-1,0,0,0
45,4,0,1,0,705,0,0,0,4,-1,0,0,0
35,7,1,1,0,1935,1,0,0,2,318,2,1,0
60,9,1,2,0,6573,1,0,0,2,87,2,0,0
19,8,2,1,0,424,0,0,0,3,195,2,1,0
28,0,2,1,0,428,1,1,0,2,-1,0,0,0
41,1,0,0,0,548,1,1,0,1,250,1,0,0
39,2,0,2,0,208,1,0,0,2,-1,0,0,0
32,4,2,2,0,4262,1,0,0,1,152,1,0,0
29,4,1,2,0,805,0,0,0,1,-1,0,0,0
59,9,1,1,0,3562,0,0,0,1,-1,0,0,0
34,7,1,1,0,142,1,0,0,4,-1,0,0,0
35,1,1,0,0,-12,1,0,0,5,-1,0,0,0
27,6,2,1,0,152,0,0,0,3,-1,0,0,0
40,2,1,0,0,3676,1,1,0,1,-1,0,0,0
39,1,1,1,0,518,1,0,0,2,-1,0,0,0
41,6,1,2,0,355,1,0,0,1,28,4,1,0
35,1,1,0,0,356,1,1,0,2,-1,0,0,0
60,9,1,2,0,1626,1,1,0,2,-1,0,0,0
35,7,1,1,0,211,1,0,0,1,-1,0,0,0
44,2,1,1,0,887,1,0,0,2,-1,0,0,0
44,4,1,2,0,318,0,0,0,2,-1,0,0,0
40,1,2,0,0,-21,0,0,0,2,368,3,0,0
28,1,2,1,0,1285,0,0,1,16,-1,0,0,0
39,9,1,1,0,381,1,0,0,1,347,2,0,0
57,9,2,1,0,3499,1,0,0,4,175,3,0,0
32,0,2,1,0,212,0,0,0,5,-1,0,0,1
32,7,2,1,0,148,1,0,0,1,-1,0,0,0
25,1,1,1,0,2307,1,0,0,5,-1,0,0,0
24,8,2,1,0,423,1,0,0,3,-1,0,0,0
45,9,0,2,0,206,0,0,0,4,-1,0,0,0
44,2,1,1,0,0,0,0,0,2,-1,0,0,0
41,7,2,0,0,5907,1,0,0,1,167,5,0,0
36,9,2,1,0,376,0,0,0,1,92,1,2,1
32,1,0,1,0,201,1,0,0,8,365,24,1,0
38,10,2,2,0,324,1,0,0,3,-1,0,0,0
53,3,1,1,0,1060,0,0,0,4,-1,0,0,0
33,7,1,1,0,70,0,0,0,7,-1,0,0,0
28,9,1,1,0,232,1,1,0,1,261,1,0,0
51,1,1,1,1,0,0,1,0,3,-1,0,0,0
53,9,1,1,0,87,1,0,0,9,-1,0,0,0
45,1,1,1,0,66,1,0,0,2,-1,0,0,0
58,1,1,1,0,928,0,0,0,3,-1,0,0,0
39,4,1,1,0,6012,0,0,1,1,119,2,0,0
30,4,2,2,0,264,1,0,0,2,370,2,1,0
45,9,2,2,0,4537,1,0,0,2,-1,0,0,0
34,9,1,1,0,4053,1,0,0,2,-1,0,0,0
56,4,1,1,0,208,0,1,1,6,-1,0,0,0
47,0,2,2,0,178,0,0,1,6,-1,0,0,0
37,7,1,1,0,749,1,0,0,2,-1,0,0,0
32,4,2,1,0,249,1,0,0,1,-1,0,0,0
67,5,1,0,0,8465,0,0,0,1,-1,0,0,0
32,1,1,1,0,119,0,0,0,5,-1,0,0,0
30,1,1,0,0,307,1,1,0,2,-1,0,0,0
34,0,1,2,0,79,1,0,0,2,95,6,2,0
74,5,1,0,0,10253,0,0,1,1,-1,0,0,0
51,10,0,1,0,370,0,0,0,1,-1,0,0,0
35,7,2,1,0,1239,1,0,0,2,347,1,0,0
45,7,1,1,0,1306,0,0,0,3,-1,0,0,0
32,9,1,1,0,2693,1,0,0,1,-1,0,0,0
35,1,1,1,0,1388,1,0,0,5,-1,0,0,0
56,4,1,2,0,424,1,1,0,5,-1,0,0,0
54,1,1,1,0,887,1,0,0,1,-1,0,0,0
47,4,1,2,0,649,1,0,0,2,-1,0,0,0
47,9,1,2,0,2155,0,0,0,3,-1,0,0,0
51,1,1,1,0,1779,1,0,0,2,-1,0,0,0
54,4,1,0,0,630,1,0,0,2,-1,0,0,0
55,1,1,1,0,383,0,0,0,1,-1,0,0,0
36,1,1,1,0,-42,0,1,0,2,193,2,1,0
36,4,1,2,0,396,0,0,0,5,-1,0,0,0
46,9,1,1,0,1465,1,0,0,2,-1,0,0,0
41,1,1,1,0,382,1,0,1,2,-1,0,0,0
51,9,1,2,0,2506,0,0,0,3,-1,0,0,0
34,1,0,1,0,383,1,0,0,1,-1,0,0,1
34,4,2,2,0,618,1,0,0,4,-1,0,0,0
36,8,2,1,0,904,0,0,1,9,8,13,1,0
49,0,1,1,0,2062,0,0,0,4,-1,0,0,0
38,9,1,1,0,175,1,0,0,1,-1,0,0,0
57,4,1,1,0,19268,0,0,0,1,-1,0,0,1
32,9,1,1,0,696,1,0,0,1,-1,0,0,1
31,1,2,0,0,302,1,0,0,8,-1,0,0,0
39,4,0,2,0,126,0,0,0,1,-1,0,0,0
50,2,2,0,0,1659,0,0,0,2,-1,0,0,0
32,9,2,2,0,1150,0,0,0,2,-1,0,0,0
73,5,0,0,0,2308,0,0,1,2,-1,0,0,1
35,7,1,1,0,0,1,0,0,3,-1,0,0,0
52,1,2,1,0,894,0,1,0,2,-1,0,0,0
49,10,1,0,0,157,1,0,0,2,-1,0,0,0
44,4,2,2,0,1356,0,1,0,2,134,2,1,0
35,1,2,0,0,-759,1,0,0,2,-1,0,0,0
32,1,1,0,0,274,1,0,0,3,-1,0,0,0
45,9,1,1,0,1818,0,0,0,1,241,2,1,0
31,4,2,2,0,394,0,1,0,3,-1,0,0,0
41,4,0,2,0,647,1,0,0,1,-1,0,0,0
57,4,1,0,0,-226,1,0,0,1,-1,0,0,0
31,9,1,2,0,1503,1,1,0,2,-1,0,0,0
29,6,2,2,0,392,0,1,0,1,-1,0,0,0
30,7,2,1,0,-172,1,1,0,4,329,2,1,0
35,0,2,1,0,1070,0,0,0,2,-1,0,0,0
45,4,1,2,0,1293,0,0,1,3,-1,0,0,0
27,9,2,1,0,90,0,0,0,3,-1,0,0,0
33,1,0,0,0,636,1,0,0,11,-1,0,0,0
47,4,0,2,0,310,0,0,0,2,-1,0,0,0
35,1,2,0,0,3751,0,0,0,1,-1,0,0,0
24,0,2,1,0,-346,1,0,0,2,-1,0,0,0
31,4,2,2,0,730,0,0,0,6,-1,0,0,0
29,0,2,1,0,187,0,0,0,1,-1,0,0,0
33,0,2,1,0,206,0,0,1,1,-1,0,0,0
40,1,1,0,0,-322,1,1,0,1,-1,0,0,0
38,9,1,1,0,625,1,0,0,2,-1,0,0,0
38,7,1,1,0,393,0,0,0,3,-1,0,0,0
33,1,1,1,0,7048,1,0,0,2,-1,0,0,0
33,4,1,1,0,165,1,0,1,3,258,15,1,0
46,1,2,0,0,96,1,0,0,1,148,1,0,0
38,4,1,1,0,1759,1,0,0,1,-1,0,0,0
39,1,2,1,1,0,1,1,0,8,-1,0,0,0
54,1,1,1,0,3782,1,0,0,4,-1,0,0,0
44,4,1,2,0,-600,1,0,0,1,-1,0,0,0
32,9,2,1,0,-472,1,1,0,2,-1,0,0,0
38,1,2,1,0,3054,0,0,0,11,-1,0,0,0
44,3,1,0,0,0,1,0,1,1,-1,0,0,0
46,0,1,1,0,179,1,0,0,4,436,1,1,0
34,2,1,0,0,0,1,0,0,3,-1,0,0,0
32,4,1,0,0,142,1,0,0,1,-1,0,0,0
57,3,1,1,0,158,1,0,1,1,-1,0,0,0
29,4,1,2,0,246,1,0,0,1,265,1,0,0
35,9,0,1,1,362,0,0,0,2,240,8,1,0
47,0,1,1,0,3434,1,1,1,1,-1,0,0,0
50,10,0,1,0,32,0,0,0,2,-1,0,0,0
41,3,1,0,0,1618,1,0,0,2,-1,0,0,0
35,4,1,2,0,0,1,0,0,1,-1,0,0,0
54,0,0,2,0,122,0,0,0,1,547,1,0,0
28,9,1,1,0,2919,1,0,0,3,-1,0,0,0
38,2,1,2,0,227,1,0,0,1,209,1,0,0
41,1,0,1,0,139,1,0,0,3,370,1,0,0
37,1,1,0,0,1455,1,0,0,2,-1,0,0,0
29,4,1,2,0,202,1,0,0,1,-1,0,0,0
31,9,2,1,0,0,0,0,0,2,-1,0,0,0
31,10,2,1,0,209,1,0,0,1,-1,0,0,0
48,1,1,0,0,719,0,1,0,5,-1,0,0,1
34,1,1,0,0,1309,1,0,0,2,364,1,0,0
32,0,2,1,0,641,1,0,0,1,-1,0,0,0
27,1,2,0,0,265,1,0,0,2,-1,0,0,1
45,4,1,1,0,356,0,0,0,2,-1,0,0,0
59,5,1,0,0,255,0,1,0,6,-1,0,0,0
30,1,1,1,0,321,1,0,0,2,-1,0,0,0
54,6,1,1,0,204,0,0,0,5,-1,0,0,0
37,0,1,1,0,0,1,0,1,6,-1,0,0,0
51,6,0,1,0,1291,1,0,0,2,-1,0,0,0
35,0,1,1,0,640,0,0,0,2,-1,0,0,0
37,1,2,1,0,0,0,0,0,3,-1,0,0,0
61,3,1,0,0,182,0,0,0,1,92,13,0,0
33,3,1,0,0,167,0,0,0,2,-1,0,0,0
37,9,1,2,0,3043,1,0,0,1,300,1,0,0
34,2,1,2,0,-508,1,0,0,1,-1,0,0,0
39,4,1,2,0,0,0,0,0,2,-1,0,0,0
31,1,0,1,0,15187,0,0,0,2,-1,0,0,0
31,9,1,1,0,793,0,0,0,1,-1,0,0,0
32,7,2,1,0,1659,1,0,0,6,-1,0,0,0
80,5,1,1,0,1610,0,0,0,1,-1,0,0,0
23,9,2,2,0,1129,1,0,0,1,-1,0,0,1
49,9,1,1,0,550,1,0,0,2,-1,0,0,0
42,4,0,1,1,923,1,0,0,2,-1,0,0,0
36,9,1,1,0,644,0,0,0,1,-1,0,0,0
31,9,1,2,0,0,1,1,0,2,-1,0,0,0
47,1,1,1,0,578,1,0,0,1,-1,0,0,0
31,9,2,2,0,830,1,0,0,3,-1,0,0,0
32,1,1,0,0,1287,1,0,0,2,-1,0,0,0
45,0,1,1,0,46,1,0,0,1,-1,0,0,0
73,5,1,2,0,448,0,0,0,1,90,1,2,0
48,9,0,1,0,164,1,0,0,2,-1,0,0,0
57,1,1,1,0,5270,1,0,1,1,-1,0,0,0
48,4,1,2,0,1147,0,0,0,1,64,2,2,1
59,9,1,0,0,4198,0,0,0,1,91,10,2,1
29,1,1,1,0,64,1,1,0,2,-1,0,0,0
37,1,1,0,0,461,1,0,0,2,-1,0,0,0
54,3,1,0,0,212,0,0,0,4,-1,0,0,0
44,1,1,0,0,924,1,0,0,3,-1,0,0,0
43,9,0,2,0,0,0,0,0,10,-1,0,0,0
33,4,2,2,0,275,0,0,0,1,-1,0,0,0
31,1,1,1,0,1354,1,1,0,2,-1,0,0,0
34,3,0,1,0,787,1,0,0,1,-1,0,0,0
32,0,1,1,0,86,1,0,0,1,-1,0,0,0
33,9,1,1,0,5833,1,0,0,1,-1,0,0,0
53,0,0,1,0,-120,1,0,0,1,-1,0,0,0
55,0,1,1,0,2430,1,0,0,2,-1,0,0,0
55,7,1,1,0,76,0,0,0,1,-1,0,0,0
45,4,2,2,0,451,0,0,0,1,-1,0,0,0
58,3,1,0,0,4605,0,0,0,1,38,1,0,0
38,9,2,2,0,38,0,0,0,1,-1,0,0,0
43,4,1,2,0,460,0,1,0,1,-1,0,0,0
25,9,2,2,0,0,1,0,0,7,-1,0,0,0
50,1,0,0,0,1629,1,0,0,1,-1,0,0,0
43,7,1,1,0,3608,1,0,0,6,-1,0,0,0
33,9,1,2,0,15,0,0,0,2,-1,0,0,0
48,9,1,1,0,1000,0,0,0,2,-1,0,0,0
29,9,2,1,0,316,1,1,0,1,-1,0,0,0
34,4,2,2,0,184,0,0,0,4,-1,0,0,0
27,4,2,2,0,385,0,1,0,7,-1,0,0,0
48,4,0,2,0,108,1,0,0,2,-1,0,0,0
34,0,1,1,0,124,1,0,1,4,366,2,1,1
45,1,1,1,0,2603,1,1,0,2,-1,0,0,0
33,4,0,1,0,106,0,0,0,3,-1,0,0,0
34,7,2,1,0,4062,1,1,0,1,-1,0,0,0
49,4,1,2,0,1,0,0,1,3,175,1,2,1
52,1,1,0,0,241,1,0,0,2,-1,0,0,0
42,7,1,1,0,1007,0,0,0,1,-1,0,0,0
31,9,2,1,0,90,0,1,0,1,-1,0,0,0
26,9,2,2,0,686,1,0,0,2,-1,0,0,0
38,4,1,2,0,3440,0,0,0,10,-1,0,0,0
48,1,1,0,0,214,1,1,0,1,177,2,0,1
28,4,2,1,0,560,0,0,0,1,-1,0,0,0
56,1,0,0,0,12,0,0,0,2,135,1,0,0
48,9,1,1,0,658,0,0,0,4,-1,0,0,0
50,1,1,0,0,260,1,0,0,1,-1,0,0,0
26,4,2,2,0,33,0,1,0,1,-1,0,0,0
36,0,0,2,0,4708,0,0,0,1,171,1,0,1
32,4,2,2,0,6248,1,0,0,3,371,2,0,0
42,1,1,0,0,0,1,0,1,4,-1,0,0,0
44,6,2,2,0,18558,1,0,0,1,190,4,1,0
31,0,2,1,0,554,1,0,0,3,103,2,0,0
36,1,1,0,0,656,1,0,0,4,-1,0,0,0
34,7,1,1,0,-93,1,1,0,1,-1,0,0,0
50,7,1,0,0,-15,0,1,0,1,-1,0,0,0
43,4,1,2,0,0,0,0,0,3,-1,0,0,0
55,4,1,2,0,5010,0,0,0,1,-1,0,0,0
44,9,1,1,1,-375,1,1,1,4,-1,0,0,0
35,1,0,1,0,1780,1,0,0,3,347,9,0,0
53,4,0,2,0,2679,0,0,0,3,-1,0,0,1
37,0,2,1,0,115,0,0,0,1,92,4,0,0
40,0,1,1,1,-279,1,0,0,2,-1,0,0,0
36,1,1,1,0,513,1,0,0,3,-1,0,0,0
36,2,1,2,0,0,0,0,0,3,-1,0,0,0
53,9,1,1,0,3398,0,1,1,6,113,13,1,0
37,9,1,1,0,1328,1,0,0,3,-1,0,0,0
30,4,1,2,0,350,0,0,0,2,-1,0,0,0
40,7,1,1,0,4075,1,0,0,3,-1,0,0,0
57,5,1,1,0,191,0,0,0,4,-1,0,0,0
57,5,1,1,0,8,0,0,0,2,-1,0,0,0
53,4,1,2,0,652,0,0,0,1,-1,0,0,0
57,2,1,1,0,618,1,0,0,7,-1,0,0,0
27,7,2,1,0,437,1,1,0,2,-1,0,0,0
42,9,1,1,0,525,0,0,0,3,-1,0,0,0
55,1,1,1,0,196,0,0,0,2,-1,0,0,0
45,4,1,2,0,0,0,0,0,2,-1,0,0,0
53,4,1,2,0,696,1,0,0,6,-1,0,0,0
33,2,1,2,0,-886,1,1,0,6,-1,0,0,0
28,1,1,1,0,1113,1,0,0,1,108,2,1,0
38,0,1,1,0,0,1,0,1,5,-1,0,0,0
35,7,1,2,0,0,1,0,0,2,-1,0,0,0
41,5,2,1,0,1734,1,0,0,2,343,4,0,0
47,7,1,1,0,837,1,1,0,1,-1,0,0,0
36,6,1,2,0,19,0,0,0,2,-1,0,0,0
55,0,1,1,0,0,0,0,0,2,-1,0,0,0
25,9,2,2,1,160,0,1,0,1,-1,0,0,0
36,1,1,1,0,1772,0,0,0,1,-1,0,0,1
34,0,1,1,0,645,1,0,0,1,-1,0,0,0
42,7,1,1,0,174,1,0,0,1,-1,0,0,0
59,5,1,0,0,1930,0,0,0,1,-1,0,0,0
40,6,1,1,0,0,1,0,0,1,-1,0,0,1
59,1,1,0,0,3062,1,0,0,2,-1,0,0,0
43,4,0,2,0,388,1,0,0,2,-1,0,0,1
29,10,2,0,0,1374,0,0,0,2,178,7,2,1
30,4,2,2,0,1243,1,0,0,1,-1,0,0,0
55,9,1,2,0,804,0,0,0,5,-1,0,0,0
29,4,2,2,0,265,0,0,0,2,94,1,2,1
47,9,1,1,0,2149,1,0,0,1,183,2,2,0
41,0,2,1,0,26,0,0,0,1,-1,0,0,0
41,9,1,1,0,994,0,0,0,4,-1,0,0,0
29,8,2,1,0,1377,1,0,0,1,446,2,2,1
54,1,0,0,0,2227,1,0,0,3,-1,0,0,0
56,4,0,2,0,177,1,0,0,1,-1,0,0,0
49,4,0,2,0,169,0,0,0,1,-1,0,0,0
46,1,1,1,0,0,1,0,0,3,-1,0,0,0
30,9,2,2,0,236,1,0,0,1,-1,0,0,0
46,1,1,0,0,1533,0,1,0,4,-1,0,0,0
45,7,2,1,0,1515,0,0,0,4,-1,0,0,0
38,4,1,2,0,-1884,1,0,0,2,289,1,0,0
32,9,2,1,0,26,0,1,0,1,-1,0,0,0
67,5,1,2,0,2812,0,0,0,1,-1,0,0,0
53,9,1,1,0,2818,1,0,0,1,126,7,0,0
30,4,2,2,0,623,1,0,0,2,-1,0,0,0
36,1,1,1,0,-389,1,0,0,9,-1,0,0,0
50,3,0,1,0,0,0,0,1,1,105,2,0,0
30,7,1,2,0,6,1,0,0,2,342,2,0,0
47,9,1,1,0,644,0,0,1,3,160,13,0,0
34,6,1,1,0,47,0,0,0,2,169,2,0,0
31,4,2,2,0,1475,1,1,0,1,-1,0,0,0
29,9,2,2,0,2269,1,0,0,1,346,1,0,0
31,1,1,1,0,968,0,0,0,1,-1,0,0,0
31,9,2,1,0,13,0,0,0,1,-1,0,0,0
49,7,1,1,0,653,0,0,0,2,-1,0,0,0
50,1,1,2,0,1784,0,0,0,3,160,1,0,0
25,0,2,1,0,2816,0,0,0,1,-1,0,0,1
35,1,1,1,0,1209,1,0,0,3,-1,0,0,0
36,9,1,1,0,483,1,0,0,1,304,2,0,0
31,0,1,1,0,413,1,0,0,2,-1,0,0,0
38,9,0,1,0,1221,1,1,0,7,-1,0,0,0
54,3,1,0,0,8,0,1,1,2,-1,0,0,0
33,1,2,1,0,498,0,0,0,1,-1,0,0,1
36,4,1,2,0,532,1,0,0,1,-1,0,0,0
55,1,1,0,0,1512,0,0,0,4,-1,0,0,0
53,4,1,2,0,210,0,0,0,2,-1,0,0,0
34,1,2,1,0,550,1,0,0,3,346,1,0,0
55,0,1,0,0,0,1,0,0,4,-1,0,0,0
38,1,1,0,0,354,1,0,1,1,-1,0,0,0
47,7,1,1,0,1315,0,0,0,4,-1,0,0,1
50,9,2,1,0,330,0,0,0,3,-1,0,0,0
29,1,1,1,0,210,0,1,0,1,-1,0,0,0
49,0,2,2,0,228,1,0,0,2,93,2,2,1
33,7,0,1,0,392,1,0,0,4,-1,0,0,0
40,0,1,1,0,732,0,0,0,1,139,4,2,0
64,5,1,0,0,493,0,0,0,1,-1,0,0,0
35,9,1,1,0,319,1,0,0,1,-1,0,0,0
31,0,2,1,0,-449,1,0,0,1,355,2,0,0
39,6,1,0,0,2077,1,0,0,21,-1,0,0,0
39,4,1,1,0,643,1,0,0,1,-1,0,0,0
52,7,1,1,0,3241,1,0,0,1,-1,0,0,0
28,0,1,1,0,-1,1,0,0,1,-1,0,0,0
57,1,1,0,0,8403,0,0,0,11,-1,0,0,0
39,7,1,1,0,-404,1,0,0,1,-1,0,0,0
54,0,1,1,0,1633,0,0,0,2,-1,0,0,1
46,4,1,2,0,1720,0,0,0,2,-1,0,0,0
27,9,1,2,0,276,0,0,0,2,-1,0,0,0
54,3,1,0,0,284,0,0,1,4,-1,0,0,0
35,0,2,2,0,170,0,0,0,1,-1,0,0,0
31,9,1,2,0,1197,1,0,0,3,-1,0,0,0
47,1,1,0,0,961,0,0,0,11,-1,0,0,0
60,1,1,1,0,19447,1,0,1,1,-1,0,0,0
57,5,1,1,0,4365,0,0,0,1,-1,0,0,0
38,2,0,2,0,504,1,0,0,3,-1,0,0,0
33,1,1,1,0,7,1,0,1,5,-1,0,0,0
35,9,1,2,0,629,1,1,0,1,-1,0,0,0
47,7,1,1,0,382,1,0,0,4,-1,0,0,0
35,4,1,2,0,991,1,0,0,3,-1,0,0,1
54,9,1,1,0,324,1,0,1,1,-1,0,0,0
47,1,1,1,0,30,0,1,0,2,-1,0,0,0
37,9,2,1,0,274,0,0,0,3,-1,0,0,0
28,0,1,1,0,642,1,0,0,2,-1,0,0,0
51,1,1,1,0,2007,1,0,0,3,-1,0,0,1
26,6,2,2,0,1393,0,0,0,1,-1,0,0,0
49,1,1,1,0,457,1,1,0,2,-1,0,0,0
36,7,1,1,0,335,1,0,0,2,-1,0,0,0
31,1,2,1,0,5607,0,0,0,2,184,1,0,0
46,0,1,1,0,660,0,0,0,2,-1,0,0,1
28,1,2,1,0,-197,1,0,0,2,-1,0,0,1
24,8,2,1,0,382,0,0,0,2,-1,0,0,1
45,9,1,1,0,2571,0,0,0,2,-1,0,0,0
34,0,1,1,0,50,1,0,0,1,258,2,0,0
31,9,2,1,0,354,0,1,0,2,-1,0,0,0
33,4,1,2,0,17946,1,0,0,5,259,1,0,0
44,1,1,0,0,503,1,0,0,2,-1,0,0,0
43,4,1,2,0,0,0,0,0,1,-1,0,0,0
27,9,2,2,0,261,1,1,0,2,-1,0,0,0
40,4,2,2,0,242,1,0,0,2,-1,0,0,0
48,1,1,0,0,474,1,1,0,1,-1,0,0,0
36,7,1,0,0,0,1,0,0,1,-1,0,0,1
35,7,1,1,0,0,1,0,0,5,-1,0,0,0
40,4,1,1,0,9047,1,0,0,1,95,2,1,0
39,6,1,1,0,1304,1,1,0,3,-1,0,0,0
52,9,1,1,0,786,0,0,0,1,-1,0,0,0
41,4,1,2,0,2226,0,0,0,1,-1,0,0,0
49,0,0,1,0,1697,0,1,0,4,-1,0,0,0
50,1,1,1,0,253,1,1,0,2,-1,0,0,0
34,9,2,1,0,105,1,0,0,2,171,3,0,0
49,9,1,1,0,177,1,1,0,1,-1,0,0,0
49,7,1,1,0,314,0,0,0,2,-1,0,0,0
26,4,2,2,0,205,0,0,0,1,-1,0,0,0
31,4,2,2,0,2227,0,0,0,2,-1,0,0,0
19,8,2,0,0,56,0,0,0,1,-1,0,0,0
47,1,1,0,0,699,0,0,0,1,-1,0,0,0
25,4,2,2,0,0,0,1,0,1,-1,0,0,0
55,4,1,2,0,10065,0,0,0,5,177,3,0,0
55,9,1,2,0,199,0,0,0,1,-1,0,0,0
49,5,1,1,0,993,1,1,0,1,301,2,1,0
31,4,2,2,0,4319,1,0,0,4,161,1,0,0
52,0,1,1,0,70,1,0,0,2,-1,0,0,0
33,4,1,2,0,2044,1,0,0,3,177,1,0,0
40,0,1,2,0,1108,0,0,0,2,76,3,0,0
38,0,1,2,0,342,1,0,0,1,-1,0,0,0
36,9,2,1,0,539,1,0,0,2,477,1,0,1
32,7,1,1,0,-31,0,1,1,6,-1,0,0,0
33,4,2,1,0,1534,1,0,0,2,-1,0,0,1
38,4,0,2,0,112,1,0,0,4,-1,0,0,0
40,2,0,2,0,0,0,1,0,6,-1,0,0,0
50,9,1,1,0,1838,1,1,0,8,-1,0,0,0
39,4,0,2,0,224,1,0,0,1,-1,0,0,0
42,2,1,1,0,324,1,0,0,3,-1,0,0,0
29,4,2,2,0,1673,0,0,0,2,159,3,1,0
30,4,1,2,0,4022,0,0,0,2,-1,0,0,0
31,4,2,2,0,933,1,0,0,1,-1,0,0,0
35,10,2,2,0,154,0,0,0,2,-1,0,0,0
33,9,2,2,0,0,0,0,0,2,-1,0,0,0
43,4,1,2,0,177,1,0,0,1,-1,0,0,0
40,1,1,1,0,271,1,0,0,2,-1,0,0,0
27,7,2,0,0,140,1,1,0,1,-1,0,0,0
37,10,1,0,0,3051,1,0,0,4,-1,0,0,0
38,1,1,0,0,558,1,0,0,3,-1,0,0,0
32,0,2,1,0,-32,0,0,0,1,185,5,1,0
32,9,1,1,0,1214,1,0,0,1,-1,0,0,0
31,4,1,2,0,459,0,0,0,14,-1,0,0,0
42,4,1,2,0,1323,1,1,0,5,-1,0,0,0
54,1,1,0,0,1111,0,0,1,9,-1,0,0,0
54,0,1,1,0,956,1,1,1,2,362,1,1,0
61,9,1,0,0,2282,0,0,0,1,-1,0,0,0
59,9,0,2,0,0,0,0,0,4,-1,0,0,0
33,9,1,1,0,0,1,0,0,1,-1,0,0,0
52,1,1,1,0,-519,1,0,0,8,-1,0,0,1
44,2,1,2,0,1631,1,0,0,1,195,2,0,0
28,9,2,1,0,-125,1,0,0,3,-1,0,0,0
47,1,1,1,0,1660,0,0,0,2,-1,0,0,0
35,9,2,1,0,300,1,0,0,4,-1,0,0,0
44,0,1,1,0,40,0,1,0,2,-1,0,0,0
37,1,1,1,0,1403,0,0,0,1,-1,0,0,0
51,4,1,1,0,2642,0,0,0,6,-1,0,0,0
40,1,2,0,0,446,1,0,0,4,331,1,0,0
26,10,2,0,0,1213,0,0,0,1,-1,0,0,0
39,9,0,2,0,113,1,1,0,2,-1,0,0,0
49,4,1,2,0,436,0,0,0,1,-1,0,0,0
45,1,1,1,0,221,0,1,0,4,-1,0,0,0
41,1,1,1,0,-664,1,1,0,4,-1,0,0,0
34,7,2,1,0,267,0,0,0,2,-1,0,0,1
65,5,1,2,0,162,0,0,0,3,185,2,0,0
22,1,2,1,0,-51,1,0,0,1,-1,0,0,1
60,5,1,0,0,894,1,0,0,7,-1,0,0,0
46,0,2,2,0,2889,1,0,0,1,-1,0,0,1
23,8,2,1,0,556,1,0,0,2,-1,0,0,0
30,0,1,2,0,0,1,0,0,2,-1,0,0,0
44,4,1,2,0,0,0,0,0,2,-1,0,0,0
54,1,0,1,0,1613,1,0,0,3,-1,0,0,0
47,4,1,2,0,5999,1,0,0,2,-1,0,0,0
33,0,2,1,0,304,0,1,0,2,212,2,1,0
32,9,2,1,0,271,1,1,0,2,-1,0,0,0
41,6,1,2,0,0,1,0,1,3,426,1,1,1
55,9,1,1,0,77,1,0,0,2,-1,0,0,0
34,4,1,2,0,158,0,0,0,2,132,4,0,1
36,4,1,2,0,495,0,0,0,3,182,6,2,1
30,4,2,2,0,0,0,0,0,3,-1,0,0,0
58,4,0,2,0,50,1,0,0,4,-1,0,0,0
49,9,1,1,0,2344,1,0,0,2,-1,0,0,0
33,4,1,2,0,0,1,0,0,1,-1,0,0,1
51,4,1,1,0,3180,1,0,0,1,-1,0,0,0
30,4,2,2,0,640,0,0,0,4,213,2,0,0
56,4,0,2,0,2037,0,0,0,1,91,5,2,0
54,9,1,1,0,1378,1,0,0,1,-1,0,0,0
46,0,1,1,0,-363,1,1,0,1,-1,0,0,0
33,2,2,2,0,99,0,1,0,3,-1,0,0,0
41,7,1,1,0,96,1,0,0,2,-1,0,0,0
44,1,1,0,0,0,1,0,1,2,350,1,0,0
27,0,1,1,0,-97,1,0,0,2,-1,0,0,1
40,9,1,1,0,257,1,0,0,4,-1,0,0,0
36,0,0,0,0,1127,1,0,0,3,-1,0,0,0
25,8,1,2,0,0,1,0,0,1,-1,0,0,0
38,9,1,1,0,20,0,0,0,1,-1,0,0,0
56,0,0,0,0,179,1,0,0,2,-1,0,0,0
32,0,2,1,0,555,1,0,0,1,-1,0,0,1
35,1,1,0,0,0,0,0,0,4,-1,0,0,0
32,7,2,1,0,1274,1,0,0,2,-1,0,0,0
30,9,2,1,0,9645,0,1,0,10,-1,0,0,0
31,7,2,1,0,125,0,0,0,1,91,1,0,0
32,4,2,2,0,4582,1,0,0,3,-1,0,0,0
32,6,0,2,0,745,1,1,0,20,-1,0,0,0
56,5,0,0,0,-154,1,0,0,1,-1,0,0,0
32,0,2,1,0,289,0,0,0,12,-1,0,0,0
69,5,1,1,0,426,0,0,1,1,90,1,2,1
37,1,2,1,0,2390,1,0,0,2,335,12,0,0
52,9,1,1,0,989,0,0,0,1,-1,0,0,0
58,5,1,0,0,90,1,0,0,1,-1,0,0,0
34,1,2,1,0,0,1,0,0,1,-1,0,0,0
45,1,2,0,0,695,1,0,0,1,-1,0,0,0
45,0,1,2,0,2552,0,0,0,1,293,7,0,1
32,9,0,1,0,18,0,0,0,1,-1,0,0,0
51,6,1,2,0,833,0,0,0,3,-1,0,0,0
46,4,2,2,0,6651,0,0,0,1,60,1,0,0
31,0,1,1,0,223,0,0,0,1,-1,0,0,0
33,7,0,1,0,991,1,0,0,1,-1,0,0,0
